order_id,order_date,customer_id,customer_email,region,channel,sku,product_name,unit_price,quantity,discount,revenue,email_missing,order_year,order_month,order_dow,gross_revenue,discount_amt,customer_lifetime_revenue
O101018,2025-01-31,C0190,c0190@example.com,North,Retail,SKU-004,Gadget Y,79.99,3,0.0,239.97,False,2025,2025-01,Friday,239.97,0.0,819.11
O101019,2024-07-31,C0070,c0070@example.com,South,Retail,SKU-002,Widget B,29.5,1,0.0,29.5,False,2024,2024-07,Wednesday,29.5,0.0,407.76
O101020,2024-04-16,C0208,c0208@example.com,East,Retail,SKU-001,Widget A,19.99,3,0.0,59.97,False,2024,2024-04,Tuesday,59.97,0.0,235.38
O101022,2024-06-18,C0157,c0157@example.com,East,Retail,SKU-004,Gadget Y,79.99,1,0.0,79.99,False,2024,2024-06,Tuesday,79.99,0.0,14558.18
O101023,2025-01-18,C0211,c0211@example.com,East,Retail,SKU-002,Widget B,29.5,1,0.0,29.5,False,2025,2025-01,Saturday,29.5,0.0,6736.28
O101024,2024-03-13,C0136,c0136@example.com,North,Retail,SKU-004,Gadget Y,79.99,2,0.0,159.98,False,2024,2024-03,Wednesday,159.98,0.0,717.51
O101026,2024-12-11,C0319,c0319@example.com,East,Online,SKU-003,Gadget X,49.0,2,0.05,93.1,False,2024,2024-12,Wednesday,98.0,4.9,8.75
O101027,2024-11-09,C0175,c0175@example.com,West,Retail,SKU-004,Gadget Y,79.99,1,0.2,63.99,False,2024,2024-11,Saturday,79.99,16.0,471.17
O101028,2024-10-22,C0015,c0015@example.com,South,Retail,SKU-003,Gadget X,49.0,6,0.05,279.3,False,2024,2024-10,Tuesday,294.0,14.7,802.71
O101029,2024-10-05,C0217,c0217@example.com,West,Retail,SKU-005,Thingamajig,12.49,4,0.0,49.96,False,2024,2024-10,Saturday,49.96,0.0,111.45
O101030,2024-04-16,C0368,c0368@example.com,South,Online,SKU-005,Thingamajig,12.49,3,0.1,33.72,False,2024,2024-04,Tuesday,37.47,3.75,440.5
O101031,2024-12-01,C0376,c0376@example.com,North,Online,SKU-005,Thingamajig,12.49,5,0.0,62.45,False,2024,2024-12,Sunday,62.45,0.0,91.95
O101035,2024-05-25,C0200,c0200@example.com,North,Retail,SKU-002,Widget B,29.5,2,0.0,59.0,False,2024,2024-05,Saturday,59.0,0.0,408.47
O101036,2024-04-07,C0038,c0038@example.com,West,Partner,SKU-005,Thingamajig,12.49,4,0.0,49.96,False,2024,2024-04,Sunday,49.96,0.0,392.4
O101039,2024-10-10,C0231,c0231@example.com,North,Online,SKU-004,Gadget Y,79.99,2,0.05,151.98,False,2024,2024-10,Thursday,159.98,8.0,384.97
O101040,2024-11-12,C0231,c0231@example.com,North,Online,SKU-005,Thingamajig,12.49,2,0.2,19.98,False,2024,2024-11,Tuesday,24.98,5.0,384.97
O101041,2024-06-24,C0105,c0105@example.com,North,Retail,SKU-001,Widget A,19.99,1,0.0,19.99,False,2024,2024-06,Monday,19.99,0.0,662.03
O101042,2024-04-17,C0270,c0270@example.com,North,Partner,SKU-003,Gadget X,49.0,1,0.0,49.0,False,2024,2024-04,Wednesday,49.0,0.0,616.92
O101045,2024-10-26,C0007,c0007@example.com,North,Retail,SKU-001,Widget A,19.99,1,0.1,17.99,False,2024,2024-10,Saturday,19.99,2.0,565.59
O101046,2024-01-18,C0184,c0184@example.com,South,Retail,SKU-002,Widget B,29.5,2,0.2,47.2,False,2024,2024-01,Thursday,59.0,11.8,390.49
O101047,2024-02-20,C0012,c0012@example.com,North,Partner,SKU-005,Thingamajig,12.49,3,0.05,35.6,False,2024,2024-02,Tuesday,37.47,1.87,259.51
O101048,2024-04-29,C0189,c0189@example.com,East,Online,SKU-003,Gadget X,49.0,4,0.1,176.4,False,2024,2024-04,Monday,196.0,19.6,492.61
O101049,2024-11-09,C0234,c0234@example.com,East,Online,SKU-001,Widget A,19.99,2,0.05,37.98,False,2024,2024-11,Saturday,39.98,2.0,185.48
O101050,2024-09-06,C0200,c0200@example.com,North,Retail,SKU-004,Gadget Y,79.99,1,0.1,71.99,False,2024,2024-09,Friday,79.99,8.0,408.47
O101053,2024-02-01,C0074,c0074@example.com,North,Online,SKU-001,Widget A,19.99,2,0.0,39.98,False,2024,2024-02,Thursday,39.98,0.0,59.97
O101054,2024-08-10,C0103,c0103@example.com,West,Retail,SKU-004,Gadget Y,79.99,2,0.0,159.98,False,2024,2024-08,Saturday,159.98,0.0,334.37
O101056,2025-01-08,C0179,c0179@example.com,South,Retail,SKU-001,Widget A,19.99,3,0.1,53.97,False,2025,2025-01,Wednesday,59.97,6.0,100.16
O101057,2024-11-21,C0144,c0144@example.com,West,Online,SKU-001,Widget A,19.99,1,0.2,15.99,False,2024,2024-11,Thursday,19.99,4.0,746.87
O101058,2024-04-13,C0195,c0195@example.com,North,Online,SKU-003,Gadget X,49.0,4,0.0,196.0,False,2024,2024-04,Saturday,196.0,0.0,447.79
O101059,2024-06-02,C0060,c0060@example.com,North,Retail,SKU-005,Thingamajig,12.49,2,0.0,24.98,False,2024,2024-06,Sunday,24.98,0.0,246.75
O101061,2024-10-29,C0378,c0378@example.com,West,Partner,SKU-005,Thingamajig,12.49,2,0.0,24.98,False,2024,2024-10,Tuesday,24.98,0.0,383.37
O101063,2025-02-02,C0359,c0359@example.com,North,Retail,SKU-003,Gadget X,49.0,2,0.0,98.0,False,2025,2025-02,Sunday,98.0,0.0,872.31
O101064,2024-08-06,C0060,c0060@example.com,South,Partner,SKU-001,Widget A,19.99,3,0.0,59.97,False,2024,2024-08,Tuesday,59.97,0.0,246.75
O101065,2024-08-22,C0305,c0305@example.com,South,Retail,SKU-001,Widget A,19.99,1,0.05,18.99,False,2024,2024-08,Thursday,19.99,1.0,474.92
O101067,2024-01-07,C0146,c0146@example.com,North,Partner,SKU-004,Gadget Y,79.99,3,0.0,239.97,False,2024,2024-01,Sunday,239.97,0.0,564.41
O101068,2024-06-20,C0086,c0086@example.com,North,Retail,SKU-002,Widget B,29.5,2,0.1,-53.1,False,2024,2024-06,Thursday,59.0,112.1,59.31
O101070,2024-10-27,C0307,c0307@example.com,East,Online,SKU-005,Thingamajig,12.49,2,0.0,24.98,False,2024,2024-10,Sunday,24.98,0.0,435.45
O101073,2024-02-08,C0004,c0004@example.com,North,Online,SKU-003,Gadget X,49.0,4,0.2,156.8,False,2024,2024-02,Thursday,196.0,39.2,172.79
O101074,2024-09-03,C0309,c0309@example.com,South,Online,SKU-004,Gadget Y,79.99,1,0.1,71.99,False,2024,2024-09,Tuesday,79.99,8.0,211.92
O101075,2024-02-27,C0026,c0026@example.com,North,Retail,SKU-003,Gadget X,49.0,2,0.0,98.0,False,2024,2024-02,Tuesday,98.0,0.0,268.7
O101076,2024-01-31,C0090,c0090@example.com,West,Partner,SKU-005,Thingamajig,12.49,7,0.0,87.43,False,2024,2024-01,Wednesday,87.43,0.0,588.13
O101077,2024-07-18,C0104,c0104@example.com,South,Partner,SKU-001,Widget A,19.99,1,0.2,15.99,False,2024,2024-07,Thursday,19.99,4.0,139.01
O101078,2024-04-14,C0371,c0371@example.com,West,Retail,SKU-004,Gadget Y,79.99,1,0.05,75.99,False,2024,2024-04,Sunday,79.99,4.0,172.94
O101079,2024-05-28,C0231,c0231@example.com,North,Online,SKU-003,Gadget X,49.0,1,0.0,49.0,False,2024,2024-05,Tuesday,49.0,0.0,384.97
O101081,2024-01-27,C0221,unknown@unknown,South,Online,SKU-005,Thingamajig,12.49,3,0.0,37.47,True,2024,2024-01,Saturday,37.47,0.0,556.38
O101084,2024-12-14,C0105,c0105@example.com,North,Partner,SKU-001,Widget A,19.99,2,0.0,39.98,False,2024,2024-12,Saturday,39.98,0.0,662.03
O101086,2024-10-03,C0078,c0078@example.com,South,Online,SKU-002,Widget B,29.5,6,0.1,159.3,False,2024,2024-10,Thursday,177.0,17.7,853.59
O101087,2024-12-02,C0302,c0302@example.com,East,Online,SKU-003,Gadget X,49.0,3,0.0,147.0,False,2024,2024-12,Monday,147.0,0.0,3661.59
O101088,2024-05-29,C0167,c0167@example.com,North,Partner,SKU-001,Widget A,19.99,2,0.2,31.98,False,2024,2024-05,Wednesday,39.98,8.0,6249.02
O101089,2024-02-29,C0250,c0250@example.com,East,Partner,SKU-004,Gadget Y,79.99,7,0.1,503.94,False,2024,2024-02,Thursday,559.93,55.99,879.83
O101090,2025-01-27,C0362,c0362@example.com,South,Online,SKU-001,Widget A,19.99,5,0.0,99.95,False,2025,2025-01,Monday,99.95,0.0,7.03
O101091,2024-10-10,C0389,c0389@example.com,West,Online,SKU-002,Widget B,29.5,3,0.0,88.5,False,2024,2024-10,Thursday,88.5,0.0,9651.48
O101092,2024-12-06,C0316,c0316@example.com,North,Retail,SKU-005,Thingamajig,12.49,5,0.1,56.21,False,2024,2024-12,Friday,62.45,6.24,408.23
O101093,2024-06-14,C0279,c0279@example.com,North,Online,SKU-004,Gadget Y,79.99,4,0.1,287.96,False,2024,2024-06,Friday,319.96,32.0,307.94
O101094,2024-03-24,C0366,c0366@example.com,East,Retail,SKU-001,Widget A,19.99,4,0.05,75.96,False,2024,2024-03,Sunday,79.96,4.0,951.85
O101095,2024-12-21,C0383,c0383@example.com,North,Retail,SKU-001,Widget A,19.99,2,0.2,31.98,False,2024,2024-12,Saturday,39.98,8.0,340.18
O101097,2024-10-28,C0306,c0306@example.com,East,Online,SKU-001,Widget A,19.99,3,0.0,59.97,False,2024,2024-10,Monday,59.97,0.0,267.44
O101099,2024-12-10,C0063,c0063@example.com,South,Retail,SKU-005,Thingamajig,12.49,4,0.05,47.46,False,2024,2024-12,Tuesday,49.96,2.5,622.42
O101101,2024-09-10,C0161,c0161@example.com,South,Retail,SKU-004,Gadget Y,79.99,1,0.0,79.99,False,2024,2024-09,Tuesday,79.99,0.0,655.09
O101102,2025-01-14,C0181,c0181@example.com,East,Partner,SKU-003,Gadget X,49.0,5,0.2,196.0,False,2025,2025-01,Tuesday,245.0,49.0,752.41
O101103,2025-02-01,C0157,c0157@example.com,South,Online,SKU-004,Gadget Y,136.03,2,0.1,14398.2,False,2025,2025-02,Saturday,272.06,-14126.14,14558.18
O101104,2024-10-03,C0040,c0040@example.com,West,Partner,SKU-002,Widget B,29.5,5,0.0,147.5,False,2024,2024-10,Thursday,147.5,0.0,147.5
O101105,2024-07-22,C0367,c0367@example.com,East,Online,SKU-004,Gadget Y,79.99,4,0.2,255.97,False,2024,2024-07,Monday,319.96,63.99,385.84
O101106,2024-08-05,C0195,c0195@example.com,East,Partner,SKU-001,Widget A,19.99,1,0.0,19.99,False,2024,2024-08,Monday,19.99,0.0,447.79
O101108,2024-11-27,C0163,c0163@example.com,North,Retail,SKU-004,Gadget Y,79.99,1,0.0,79.99,False,2024,2024-11,Wednesday,79.99,0.0,354.68
O101109,2024-03-25,C0251,c0251@example.com,West,Online,SKU-002,Widget B,29.5,5,0.1,132.75,False,2024,2024-03,Monday,147.5,14.75,132.75
O101110,2024-12-19,C0209,c0209@example.com,East,Online,SKU-002,Widget B,29.5,3,0.0,88.5,False,2024,2024-12,Thursday,88.5,0.0,583.77
O101111,2024-11-17,C0360,c0360@example.com,East,Retail,SKU-004,Gadget Y,79.99,2,0.05,151.98,False,2024,2024-11,Sunday,159.98,8.0,493.52
O101113,2024-08-04,C0289,c0289@example.com,East,Online,SKU-004,Gadget Y,79.99,1,0.0,79.99,False,2024,2024-08,Sunday,79.99,0.0,79.99
O101114,2024-08-14,C0238,c0238@example.com,South,Partner,SKU-005,Thingamajig,12.49,2,0.0,24.98,False,2024,2024-08,Wednesday,24.98,0.0,250.21
O101116,2024-08-06,C0354,c0354@example.com,West,Partner,SKU-002,Widget B,29.5,4,0.05,112.1,False,2024,2024-08,Tuesday,118.0,5.9,192.04
O101117,2025-01-25,C0076,c0076@example.com,West,Partner,SKU-002,Widget B,29.5,3,0.1,79.65,False,2025,2025-01,Saturday,88.5,8.85,1066.48
O101119,2024-04-02,C0337,c0337@example.com,North,Retail,SKU-004,Gadget Y,79.99,3,0.0,239.97,False,2024,2024-04,Tuesday,239.97,0.0,854.45
O101120,2024-11-12,C0231,unknown@unknown,West,Partner,SKU-003,Gadget X,49.0,1,0.05,46.55,True,2024,2024-11,Tuesday,49.0,2.45,384.97
O101121,2024-09-17,C0168,c0168@example.com,East,Online,SKU-004,Gadget Y,79.99,3,0.05,227.97,False,2024,2024-09,Tuesday,239.97,12.0,1286.64
O101122,2024-05-03,C0368,unknown@unknown,South,Retail,SKU-005,Thingamajig,12.49,3,0.1,33.72,True,2024,2024-05,Friday,37.47,3.75,440.5
O101125,2024-08-19,C0156,c0156@example.com,South,Retail,SKU-004,Gadget Y,79.99,3,0.05,227.97,False,2024,2024-08,Monday,239.97,12.0,478.21
O101129,2024-09-08,C0064,c0064@example.com,South,Partner,SKU-003,Gadget X,49.0,1,0.1,44.1,False,2024,2024-09,Sunday,49.0,4.9,115.63
O101130,2024-11-07,C0161,c0161@example.com,South,Online,SKU-002,Widget B,29.5,1,0.2,-23.6,False,2024,2024-11,Thursday,29.5,53.1,655.09
O101131,2024-05-12,C0211,c0211@example.com,North,Online,SKU-004,Gadget Y,79.99,3,0.1,215.97,False,2024,2024-05,Sunday,239.97,24.0,6736.28
O101132,2025-01-06,C0011,c0011@example.com,West,Retail,SKU-005,Thingamajig,12.49,1,0.05,11.87,False,2025,2025-01,Monday,12.49,0.62,303.42
O101133,2024-01-22,C0328,c0328@example.com,North,Retail,SKU-004,Gadget Y,79.99,7,0.0,559.93,False,2024,2024-01,Monday,559.93,0.0,684.55
O101134,2024-03-19,C0253,c0253@example.com,North,Online,SKU-004,Gadget Y,79.99,4,0.2,255.97,False,2024,2024-03,Tuesday,319.96,63.99,610.62
O101135,2024-08-16,C0126,c0126@example.com,South,Retail,SKU-003,Gadget X,49.0,6,0.0,294.0,False,2024,2024-08,Friday,294.0,0.0,488.96
O101136,2024-08-08,C0134,c0134@example.com,South,Online,SKU-005,Thingamajig,12.49,5,0.2,49.96,False,2024,2024-08,Thursday,62.45,12.49,529.28
O101139,2025-01-14,C0160,c0160@example.com,North,Retail,SKU-005,Thingamajig,12.49,1,0.2,9.99,False,2025,2025-01,Tuesday,12.49,2.5,269.27
O101141,2024-04-04,C0194,c0194@example.com,North,Online,SKU-004,Gadget Y,79.99,3,0.0,239.97,False,2024,2024-04,Thursday,239.97,0.0,523.17
O101142,2024-07-01,C0393,c0393@example.com,East,Retail,SKU-001,Widget A,19.99,3,0.0,59.97,False,2024,2024-07,Monday,59.97,0.0,257.06
O101143,2024-03-21,C0395,c0395@example.com,South,Retail,SKU-005,Thingamajig,12.49,1,0.05,11.87,False,2024,2024-03,Thursday,12.49,0.62,300.97
O101145,2024-06-02,C0072,c0072@example.com,South,Online,SKU-005,Thingamajig,12.49,1,0.1,11.24,False,2024,2024-06,Sunday,12.49,1.25,427.84
O101146,2024-09-28,C0341,c0341@example.com,West,Online,SKU-003,Gadget X,49.0,4,0.05,186.2,False,2024,2024-09,Saturday,196.0,9.8,198.07
O101147,2024-05-31,C0255,c0255@example.com,South,Retail,SKU-005,Thingamajig,12.49,3,0.0,37.47,False,2024,2024-05,Friday,37.47,0.0,349.46
O101148,2024-08-02,C0206,c0206@example.com,East,Online,SKU-002,Widget B,29.5,5,0.0,147.5,False,2024,2024-08,Friday,147.5,0.0,1014.71
O101149,2024-02-22,C0184,c0184@example.com,North,Partner,SKU-004,Gadget Y,79.99,1,0.2,63.99,False,2024,2024-02,Thursday,79.99,16.0,390.49
O101150,2024-02-17,C0061,c0061@example.com,North,Online,SKU-004,Gadget Y,79.99,4,0.0,319.96,False,2024,2024-02,Saturday,319.96,0.0,734.9
O101151,2025-01-04,C0369,c0369@example.com,East,Partner,SKU-002,Widget B,29.5,1,0.0,29.5,False,2025,2025-01,Saturday,29.5,0.0,250.48
O101152,2024-08-26,C0016,c0016@example.com,West,Retail,SKU-003,Gadget X,49.0,3,0.0,147.0,False,2024,2024-08,Monday,147.0,0.0,644.04
O101153,2024-04-01,C0310,c0310@example.com,West,Partner,SKU-005,Thingamajig,12.49,1,0.0,12.49,False,2024,2024-04,Monday,12.49,0.0,7219.89
O101154,2024-12-12,C0162,c0162@example.com,North,Online,SKU-004,Gadget Y,79.99,3,0.0,239.97,False,2024,2024-12,Thursday,239.97,0.0,784.57
O101155,2024-03-17,C0015,c0015@example.com,East,Online,SKU-004,Gadget Y,79.99,3,0.1,215.97,False,2024,2024-03,Sunday,239.97,24.0,802.71
O101157,2024-08-13,C0015,c0015@example.com,North,Partner,SKU-001,Widget A,19.99,7,0.05,132.93,False,2024,2024-08,Tuesday,139.93,7.0,802.71
O101158,2024-10-13,C0148,c0148@example.com,South,Retail,SKU-001,Widget A,19.99,1,0.0,19.99,False,2024,2024-10,Sunday,19.99,0.0,263.93
O101159,2024-12-01,C0300,c0300@example.com,North,Retail,SKU-002,Widget B,29.5,2,0.0,59.0,False,2024,2024-12,Sunday,59.0,0.0,654.65
O101160,2024-02-20,C0009,c0009@example.com,South,Partner,SKU-005,Thingamajig,12.49,3,0.0,37.47,False,2024,2024-02,Tuesday,37.47,0.0,683.54
O101161,2024-10-28,C0314,c0314@example.com,West,Online,SKU-005,Thingamajig,12.49,7,0.05,83.06,False,2024,2024-10,Monday,87.43,4.37,841.85
O101164,2024-06-06,C0006,c0006@example.com,West,Online,SKU-004,Gadget Y,79.99,6,0.0,479.94,False,2024,2024-06,Thursday,479.94,0.0,577.94
O101165,2025-01-02,C0226,c0226@example.com,South,Online,SKU-005,Thingamajig,12.49,4,0.0,49.96,False,2025,2025-01,Thursday,49.96,0.0,120.61
O101166,2024-10-27,C0202,c0202@example.com,West,Online,SKU-005,Thingamajig,12.49,1,0.0,12.49,False,2024,2024-10,Sunday,12.49,0.0,370.89
O101167,2024-08-16,C0101,c0101@example.com,South,Retail,SKU-001,Widget A,19.99,1,0.0,19.99,False,2024,2024-08,Friday,19.99,0.0,8018.99
O101169,2024-08-22,C0055,c0055@example.com,North,Online,SKU-001,Widget A,19.99,1,0.2,15.99,False,2024,2024-08,Thursday,19.99,4.0,56.73
O101170,2024-03-25,C0314,c0314@example.com,South,Partner,SKU-005,Thingamajig,12.49,2,0.2,19.98,False,2024,2024-03,Monday,24.98,5.0,841.85
O101171,2024-05-18,C0385,c0385@example.com,South,Online,SKU-003,Gadget X,49.0,1,0.0,49.0,False,2024,2024-05,Saturday,49.0,0.0,503.1
O101174,2024-08-15,C0227,c0227@example.com,North,Online,SKU-003,Gadget X,49.0,1,0.05,46.55,False,2024,2024-08,Thursday,49.0,2.45,516.94
O101175,2024-05-22,C0240,c0240@example.com,West,Retail,SKU-005,Thingamajig,12.49,1,0.05,11.87,False,2024,2024-05,Wednesday,12.49,0.62,41.37
O101176,2024-11-14,C0077,c0077@example.com,East,Partner,SKU-001,Widget A,19.99,1,0.1,17.99,False,2024,2024-11,Thursday,19.99,2.0,95.44
O101177,2024-01-05,C0102,c0102@example.com,North,Retail,SKU-004,Gadget Y,79.99,4,0.0,319.96,False,2024,2024-01,Friday,319.96,0.0,-110.02
O101178,2024-08-26,C0159,c0159@example.com,North,Retail,SKU-003,Gadget X,49.0,1,0.0,49.0,False,2024,2024-08,Monday,49.0,0.0,192.98
O101179,2024-04-23,C0309,unknown@unknown,South,Retail,SKU-001,Widget A,19.99,3,0.0,59.97,True,2024,2024-04,Tuesday,59.97,0.0,211.92
O101180,2024-03-09,C0111,c0111@example.com,North,Retail,SKU-003,Gadget X,49.0,2,0.05,93.1,False,2024,2024-03,Saturday,98.0,4.9,583.6
O101181,2024-04-16,C0310,unknown@unknown,North,Retail,SKU-003,Gadget X,49.0,2,0.2,78.4,True,2024,2024-04,Tuesday,98.0,19.6,7219.89
O101182,2024-04-07,C0227,c0227@example.com,South,Retail,SKU-003,Gadget X,49.0,4,0.0,196.0,False,2024,2024-04,Sunday,196.0,0.0,516.94
O101183,2024-03-11,C0138,c0138@example.com,West,Online,SKU-005,Thingamajig,12.49,4,0.0,49.96,False,2024,2024-03,Monday,49.96,0.0,828.51
O101184,2024-06-26,C0107,c0107@example.com,South,Retail,SKU-005,Thingamajig,12.49,5,0.2,49.96,False,2024,2024-06,Wednesday,62.45,12.49,425.16
O101185,2025-01-12,C0347,c0347@example.com,West,Retail,SKU-004,Gadget Y,79.99,1,0.05,75.99,False,2025,2025-01,Sunday,79.99,4.0,540.22
O101186,2024-05-17,C0101,c0101@example.com,South,Retail,SKU-004,Gadget Y,136.03,1,0.0,7999.0,False,2024,2024-05,Friday,136.03,-7862.97,8018.99
O101187,2024-01-06,C0384,c0384@example.com,North,Retail,SKU-002,Widget B,29.5,3,0.1,79.65,False,2024,2024-01,Saturday,88.5,8.85,8418.92
O101188,2024-06-23,C0056,c0056@example.com,East,Retail,SKU-004,Gadget Y,79.99,5,0.05,379.95,False,2024,2024-06,Sunday,399.95,20.0,535.95
O101189,2024-12-27,C0180,c0180@example.com,East,Online,SKU-002,Widget B,29.5,2,0.0,59.0,False,2024,2024-12,Friday,59.0,0.0,502.45
O101190,2025-01-22,C0086,c0086@example.com,North,Partner,SKU-005,Thingamajig,12.49,3,0.0,37.47,False,2025,2025-01,Wednesday,37.47,0.0,59.31
O101191,2024-04-18,C0223,c0223@example.com,West,Retail,SKU-001,Widget A,19.99,2,0.1,35.98,False,2024,2024-04,Thursday,39.98,4.0,131.96
O101196,2025-01-24,C0058,c0058@example.com,West,Retail,SKU-004,Gadget Y,79.99,3,0.0,239.97,False,2025,2025-01,Friday,239.97,0.0,383.9
O101197,2024-12-14,C0278,unknown@unknown,North,Online,SKU-001,Widget A,19.99,3,0.0,-59.97,True,2024,2024-12,Saturday,59.97,119.94,117.99
O101198,2024-04-29,C0089,c0089@example.com,East,Online,SKU-002,Widget B,29.5,4,0.0,118.0,False,2024,2024-04,Monday,118.0,0.0,462.44
O101199,2024-08-31,C0194,c0194@example.com,South,Retail,SKU-003,Gadget X,49.0,3,0.05,139.65,False,2024,2024-08,Saturday,147.0,7.35,523.17
O101200,2024-01-10,C0208,c0208@example.com,South,Online,SKU-003,Gadget X,49.0,2,0.2,78.4,False,2024,2024-01,Wednesday,98.0,19.6,235.38
O101201,2024-05-11,C0144,unknown@unknown,South,Online,SKU-005,Thingamajig,12.49,2,0.2,19.98,True,2024,2024-05,Saturday,24.98,5.0,746.87
O101202,2024-08-30,C0189,c0189@example.com,North,Online,SKU-005,Thingamajig,12.49,1,0.1,11.24,False,2024,2024-08,Friday,12.49,1.25,492.61
O101203,2024-01-09,C0314,c0314@example.com,North,Partner,SKU-005,Thingamajig,12.49,1,0.0,12.49,False,2024,2024-01,Tuesday,12.49,0.0,841.85
O101206,2024-09-27,C0140,c0140@example.com,North,Retail,SKU-004,Gadget Y,79.99,6,0.0,479.94,False,2024,2024-09,Friday,479.94,0.0,734.02
O101208,2024-07-29,C0014,c0014@example.com,East,Online,SKU-002,Widget B,29.5,1,0.0,29.5,False,2024,2024-07,Monday,29.5,0.0,650.43
O101209,2024-02-16,C0223,c0223@example.com,East,Partner,SKU-004,Gadget Y,79.99,1,0.05,75.99,False,2024,2024-02,Friday,79.99,4.0,131.96
O101210,2024-10-13,C0136,c0136@example.com,West,Online,SKU-001,Widget A,19.99,1,0.0,19.99,False,2024,2024-10,Sunday,19.99,0.0,717.51
O101212,2024-09-04,C0097,c0097@example.com,South,Partner,SKU-005,Thingamajig,12.49,6,0.2,59.95,False,2024,2024-09,Wednesday,74.94,14.99,239.95
O101213,2024-05-21,C0113,c0113@example.com,South,Online,SKU-005,Thingamajig,12.49,1,0.2,9.99,False,2024,2024-05,Tuesday,12.49,2.5,264.13
O101214,2024-08-22,C0044,c0044@example.com,North,Retail,SKU-002,Widget B,29.5,1,0.0,29.5,False,2024,2024-08,Thursday,29.5,0.0,417.36
O101216,2024-05-27,C0153,c0153@example.com,North,Partner,SKU-001,Widget A,19.99,6,0.0,119.94,False,2024,2024-05,Monday,119.94,0.0,386.9
O101217,2024-03-05,C0092,c0092@example.com,East,Retail,SKU-005,Thingamajig,12.49,5,0.0,62.45,False,2024,2024-03,Tuesday,62.45,0.0,62.45
O101218,2024-08-19,C0374,c0374@example.com,South,Partner,SKU-005,Thingamajig,12.49,5,0.2,49.96,False,2024,2024-08,Monday,62.45,12.49,348.91
O101219,2024-06-15,C0064,c0064@example.com,East,Retail,SKU-003,Gadget X,49.0,1,0.05,46.55,False,2024,2024-06,Saturday,49.0,2.45,115.63
O101221,2024-11-07,C0301,c0301@example.com,South,Online,SKU-001,Widget A,19.99,1,0.0,19.99,False,2024,2024-11,Thursday,19.99,0.0,403.94
O101223,2024-10-25,C0141,unknown@unknown,South,Retail,SKU-002,Widget B,29.5,1,0.05,28.02,True,2024,2024-10,Friday,29.5,1.48,222.19
O101226,2024-10-01,C0361,c0361@example.com,West,Retail,SKU-004,Gadget Y,79.99,1,0.0,79.99,False,2024,2024-10,Tuesday,79.99,0.0,478.27
O101227,2024-11-15,C0363,c0363@example.com,South,Partner,SKU-005,Thingamajig,12.49,2,0.2,19.98,False,2024,2024-11,Friday,24.98,5.0,247.95
O101228,2024-11-11,C0359,unknown@unknown,West,Online,SKU-004,Gadget Y,79.99,3,0.0,239.97,True,2024,2024-11,Monday,239.97,0.0,872.31
O101229,2025-01-14,C0250,c0250@example.com,South,Online,SKU-001,Widget A,19.99,3,0.0,59.97,False,2025,2025-01,Tuesday,59.97,0.0,879.83
O101231,2024-10-19,C0340,c0340@example.com,South,Partner,SKU-003,Gadget X,49.0,2,0.05,93.1,False,2024,2024-10,Saturday,98.0,4.9,232.09
O101232,2024-12-28,C0290,c0290@example.com,West,Partner,SKU-004,Gadget Y,79.99,1,0.0,79.99,False,2024,2024-12,Saturday,79.99,0.0,299.6
O101234,2024-03-11,C0242,c0242@example.com,South,Online,SKU-001,Widget A,19.99,6,0.0,119.94,False,2024,2024-03,Monday,119.94,0.0,355.93
O101236,2024-09-17,C0347,c0347@example.com,West,Retail,SKU-005,Thingamajig,12.49,2,0.0,24.98,False,2024,2024-09,Tuesday,24.98,0.0,540.22
O101238,2024-08-16,C0168,c0168@example.com,East,Partner,SKU-004,Gadget Y,79.99,5,0.2,319.96,False,2024,2024-08,Friday,399.95,79.99,1286.64
O101239,2024-06-22,C0271,c0271@example.com,East,Retail,SKU-003,Gadget X,49.0,3,0.2,117.6,False,2024,2024-06,Saturday,147.0,29.4,475.57
O101240,2024-01-21,C0174,c0174@example.com,South,Retail,SKU-005,Thingamajig,12.49,3,0.05,35.6,False,2024,2024-01,Sunday,37.47,1.87,15046.59
O101242,2024-03-21,C0001,c0001@example.com,North,Online,SKU-001,Widget A,19.99,1,0.0,-19.99,False,2024,2024-03,Thursday,19.99,39.98,285.1
O101243,2024-10-03,C0291,c0291@example.com,North,Online,SKU-004,Gadget Y,79.99,1,0.0,79.99,False,2024,2024-10,Thursday,79.99,0.0,275.95
O101244,2024-08-30,C0062,c0062@example.com,West,Online,SKU-002,Widget B,29.5,4,0.05,112.1,False,2024,2024-08,Friday,118.0,5.9,345.57
O101245,2024-06-12,C0306,c0306@example.com,West,Retail,SKU-001,Widget A,19.99,3,0.0,59.97,False,2024,2024-06,Wednesday,59.97,0.0,267.44
O101246,2025-01-22,C0222,c0222@example.com,South,Partner,SKU-002,Widget B,29.5,3,0.0,88.5,False,2025,2025-01,Wednesday,88.5,0.0,589.92
O101248,2024-04-05,C0165,c0165@example.com,South,Partner,SKU-001,Widget A,19.99,2,0.0,39.98,False,2024,2024-04,Friday,39.98,0.0,124.06
O101249,2024-12-15,C0313,c0313@example.com,North,Partner,SKU-003,Gadget X,49.0,5,0.2,196.0,False,2024,2024-12,Sunday,245.0,49.0,196.0
